year,asylum region,origin region,refugees
2015,Northern Europe,Western Asia,122457
2015,Northern Europe,Eastern Africa,108603
2015,Northern Europe,Western Africa,6511
2015,Northern Europe,Eastern Europe,8813
2015,Northern Europe,Eastern Asia,3946
2015,Northern Europe,Northern Africa,12163
2015,Northern Europe,Central America,176
2015,Northern Europe,Central Asia,2152
2015,Northern Europe,South-eastern Asia,2071
2015,Northern Europe,South America,371
2015,Northern Africa,Southern Asia,22
2015,Northern Africa,Eastern Africa,109732
2015,Northern Africa,Middle Africa,10890
2015,Northern Africa,Western Africa,709
2015,Northern Africa,Northern Africa,102050
2015,Northern Africa,Western Asia,210663
2015,South America,Western Europe,3
2015,South America,Northern Europe,7
2015,Northern Africa,Eastern Asia,4
2015,Northern Africa,South-eastern Asia,1
2015,Northern Africa,Eastern Europe,19
2015,Northern Africa,Southern Europe,1
2015,Northern Africa,Central Asia,17
2015,Southern Europe,Eastern Africa,31688
2015,Southern Europe,Western Africa,40981
2015,Southern Europe,Caribbean,1124
2015,Southern Europe,Central America,270
2015,Southern Europe,South-eastern Asia,102
2015,Northern Europe,Caribbean,583
2015,Northern Europe,Melanesia,9
2015,Melanesia,Southern Asia,99
2015,Melanesia,Eastern Africa,9
2015,Melanesia,Western Africa,2
2015,Micronesia,Southern Asia,318
2015,Northern Europe,Australia and New Zealand,7
2015,Northern Europe,Southern Africa,295
2015,Northern Europe,Northern America,68
2015,Northern Europe,Polynesia,2
2015,Northern Europe,Western Europe,23
2015,Northern Europe,Northern Europe,56
2015,Western Africa,Central Asia,4
2015,Southern Europe,Northern America,3
2015,Southern Europe,Southern Africa,17
2015,Eastern Asia,Western Africa,58
2015,Eastern Asia,Northern Africa,48
2015,Eastern Asia,Northern Europe,2
2015,Eastern Asia,Eastern Europe,16
2015,Caribbean,Middle Africa,1
2015,Eastern Europe,Northern America,9
2015,South-eastern Asia,Southern Asia,6963
2015,South-eastern Asia,Eastern Asia,176
2015,South-eastern Asia,Middle Africa,52
2015,South-eastern Asia,Northern Africa,261
2015,South-eastern Asia,Eastern Africa,1491
2015,South-eastern Asia,Western Africa,65
2015,South-eastern Asia,Western Asia,2801
2015,South-eastern Asia,South-eastern Asia,196901
2015,Southern Asia,Middle Africa,49
2015,Southern Asia,Southern Europe,1
2015,Southern Asia,Eastern Asia,125098
2015,Southern Asia,Central Asia,19
2015,Western Asia,South America,2
2015,Southern Europe,Australia and New Zealand,1
2015,Southern Europe,Micronesia,2
2015,Eastern Asia,Eastern Asia,119
2015,Central Asia,Southern Asia,2991
2015,Central Asia,Eastern Asia,8
2015,Central Asia,Northern Africa,2
2015,Central Asia,Eastern Africa,1
2015,Central Asia,Western Asia,91
2015,Central Asia,Central Asia,57
2015,Central Asia,Eastern Europe,14
2015,Eastern Asia,Central Asia,10
2015,Eastern Asia,Southern Africa,1
2015,Central America,Middle Africa,122
2015,Central America,Southern Europe,14
2015,Central America,Eastern Asia,7
2015,Central America,South-eastern Asia,1
2015,Central America,Northern America,2
2015,Central America,Southern Africa,1
2015,Eastern Africa,Caribbean,2
2015,Western Africa,Eastern Europe,3
2015,Eastern Africa,South America,2
2015,South-eastern Asia,Melanesia,3
2015,South-eastern Asia,Eastern Europe,5
2015,Southern Africa,Eastern Europe,28
2015,Micronesia,Northern Africa,14
2015,Micronesia,Eastern Africa,61
2015,Micronesia,South-eastern Asia,7
2015,Micronesia,Western Asia,31
2015,Southern Asia,Eastern Europe,7
2015,Central America,Northern Europe,1
2015,Melanesia,South America,1
2015,Melanesia,South-eastern Asia,9368
2015,Melanesia,Western Asia,9
2015,Melanesia,Northern Africa,19
2015,Eastern Europe,Northern Europe,6
2015,Melanesia,Melanesia,3
2015,Southern Africa,Southern Asia,940
2015,Western Africa,Southern Europe,1
2015,South-eastern Asia,Central Asia,3
2015,Caribbean,Eastern Europe,2
2015,Eastern Africa,Northern America,1
2015,Eastern Europe,Polynesia,1
2015,Northern America,Polynesia,18
2015,Southern Africa,Caribbean,6
2015,Southern Africa,Southern Europe,6
2015,Southern Africa,South America,2
2015,Southern Africa,Eastern Asia,11
2015,Southern Africa,Northern Europe,9
2015,Southern Africa,Western Europe,2
2015,Southern Africa,Western Asia,118
2015,Southern Africa,Central Asia,6
2015,Southern Africa,South-eastern Asia,5
2015,Southern Africa,Australia and New Zealand,1
2015,Southern Africa,Melanesia,10
2015,Eastern Africa,Southern Europe,4
2015,Eastern Africa,Southern Africa,7
2016,Caribbean,Caribbean,646
2016,Southern Asia,Southern Asia,2446206
2016,Southern Asia,Western Asia,28880
2016,Middle Africa,Eastern Africa,292457
2016,Middle Africa,Middle Africa,515800
2016,Middle Africa,Western Africa,98591
2016,Middle Africa,Northern Africa,315168
2016,Middle Africa,Caribbean,1
2016,Middle Africa,Southern Africa,2
2016,Caribbean,Western Asia,107
2016,Southern Europe,Eastern Asia,258
2016,Southern Europe,Middle Africa,3110
2016,Southern Europe,Northern Africa,8810
2016,Southern Europe,Southern Asia,54187
2016,Southern Europe,Western Asia,48121
2016,Southern Europe,Southern Europe,40800
2016,Southern Europe,South America,939
2016,Southern Europe,Eastern Europe,5003
2016,Southern Europe,Central Asia,113
2016,Western Asia,Eastern Africa,294532
2016,Western Asia,Southern Asia,20760
2016,Western Asia,Western Asia,4856681
2016,Western Asia,Northern Africa,9231
2016,South America,Southern Asia,664
2016,South America,Middle Africa,2557
2016,South America,Southern Europe,224
2016,South America,Western Asia,4575
2016,South America,Eastern Africa,247
2016,South America,Western Africa,1169
2016,South America,Eastern Europe,326
2016,South America,South America,278795
2016,South America,Eastern Asia,8
2016,South America,Central America,106
2016,South America,Caribbean,1267
2016,South America,Northern Africa,168
2016,South America,Central Asia,26
2016,South America,South-eastern Asia,14
2016,South America,Northern America,6
2016,South America,Southern Africa,8
2016,Western Asia,Western Africa,217
2016,Western Asia,Middle Africa,353
2016,Western Asia,Central Asia,288
2016,Western Asia,Eastern Europe,1743
2016,Australia and New Zealand,Southern Asia,24821
2016,Australia and New Zealand,Middle Africa,112
2016,Australia and New Zealand,Southern Europe,85
2016,Australia and New Zealand,Western Asia,5868
2016,Australia and New Zealand,South America,181
2016,Australia and New Zealand,Eastern Africa,1883
2016,Australia and New Zealand,Western Africa,308
2016,Australia and New Zealand,Eastern Europe,130
2016,Australia and New Zealand,Southern Africa,49
2016,Australia and New Zealand,Eastern Asia,3096
2016,Australia and New Zealand,Caribbean,6
2016,Australia and New Zealand,Western Europe,8
2016,Australia and New Zealand,Northern Africa,2600
2016,Australia and New Zealand,Northern Europe,8
2016,Australia and New Zealand,Melanesia,858
2016,Australia and New Zealand,Central America,32
2016,Australia and New Zealand,South-eastern Asia,1134
2016,Australia and New Zealand,Central Asia,58
2016,Australia and New Zealand,Australia and New Zealand,17
2016,Australia and New Zealand,Polynesia,26
2016,Australia and New Zealand,Northern America,20
2016,Western Europe,Southern Asia,173725
2016,Western Europe,Middle Africa,35436
2016,Western Europe,Southern Europe,42781
2016,Western Europe,Western Asia,638804
2016,Western Europe,Eastern Africa,125208
2016,Western Europe,Western Africa,38242
2016,Western Europe,Eastern Europe,44633
2016,Western Europe,South America,1863
2016,Western Europe,Northern America,177
2016,Western Europe,Eastern Asia,12394
2016,Western Europe,Caribbean,4105
2016,Western Europe,Northern Africa,17561
2016,Western Europe,Northern Europe,111
2016,Western Europe,Central America,179
2016,Western Europe,South-eastern Asia,31527
2016,Western Europe,Central Asia,2664
2016,Western Europe,Southern Africa,83
2016,Eastern Africa,Middle Africa,435201
2016,Eastern Africa,Eastern Africa,1201182
2016,Eastern Africa,Western Africa,61
2016,Eastern Africa,Southern Asia,256
2016,Western Europe,Western Europe,53
2016,Western Africa,Eastern Africa,886
2016,Western Africa,Middle Africa,5547
2016,Western Africa,Western Africa,340302
2016,Western Africa,Western Asia,694
2016,Western Africa,Southern Asia,80
2016,Western Africa,Northern Africa,26414
2016,Southern Asia,Western Africa,9
2016,Southern Asia,South-eastern Asia,291937
2016,Southern Asia,Northern Africa,102
2016,Southern Asia,Eastern Africa,856
2016,Eastern Europe,Southern Asia,5081
2016,Eastern Europe,Western Asia,25218
2016,Eastern Europe,Eastern Africa,1464
2016,Eastern Europe,Eastern Europe,239237
2016,Eastern Europe,Western Africa,244
2016,Eastern Europe,Middle Africa,359
2016,Eastern Europe,Caribbean,356
2016,Eastern Europe,Northern Africa,406
2016,Eastern Europe,South-eastern Asia,276
2016,Eastern Europe,Southern Europe,97
2016,Caribbean,Eastern Asia,1
2016,Caribbean,Eastern Africa,30
2016,Caribbean,Southern Asia,95
2016,Caribbean,Western Africa,9
2016,Eastern Europe,Central Asia,835
2016,Southern Africa,Middle Africa,33717
2016,Southern Africa,Eastern Africa,60142
2016,Southern Africa,Northern Africa,142
2016,Southern Africa,Southern Africa,938
2016,Southern Africa,Western Africa,167
2016,Northern America,Southern Asia,40587
2016,Northern America,Middle Africa,10562
2016,Northern America,Southern Europe,4817
2016,Northern America,Western Asia,27309
2016,Northern America,South America,23511
2016,Northern America,Caribbean,31398
2016,Northern America,Eastern Africa,35716
2016,Northern America,Western Europe,145
2016,Northern America,Western Africa,18895
2016,Northern America,Eastern Europe,16887
2016,Northern America,Central America,46608
2016,Northern America,Southern Africa,889
2016,Northern America,Eastern Asia,81488
2016,Northern America,Northern Africa,16326
2016,Northern America,Northern Europe,490
2016,Northern America,Melanesia,382
2016,Northern America,South-eastern Asia,5626
2016,Northern America,Central Asia,3854
2016,Northern America,Micronesia,4
2016,Northern America,Northern America,95
2016,Eastern Asia,Southern Asia,491
2016,Eastern Asia,Middle Africa,100
2016,Eastern Asia,Western Africa,62
2016,Eastern Asia,Western Asia,1071
2016,Eastern Asia,Eastern Africa,338
2016,Eastern Asia,South-eastern Asia,319184
2016,Western Africa,South-eastern Asia,8
2016,Middle Africa,Southern Asia,4
2016,Middle Africa,South-eastern Asia,2
2016,Middle Africa,Western Asia,59
2016,Central America,Southern Asia,86
2016,Central America,Western Asia,97
2016,Central America,Eastern Europe,82
2016,Central America,South America,18891
2016,Central America,Caribbean,1788
2016,Central America,Western Europe,1
2016,Central America,Eastern Africa,37
2016,Central America,Central America,7197
2016,Central America,Western Africa,76
2016,Central America,Northern Africa,13
2016,Central America,Central Asia,1
2016,Caribbean,Northern Africa,160
2016,Caribbean,Central America,9
2016,Western Asia,Southern Europe,86
2016,Western Asia,Eastern Asia,37
2016,Western Asia,Caribbean,2
2016,Western Asia,South-eastern Asia,36
2016,Eastern Europe,Eastern Asia,147
2016,Eastern Europe,South America,11
2016,Eastern Europe,Southern Africa,3
2016,Western Europe,Australia and New Zealand,12
2016,Western Europe,Melanesia,3
2016,Western Europe,Polynesia,2
2016,Eastern Africa,Western Asia,13805
2016,Eastern Africa,South-eastern Asia,3
2016,Eastern Africa,Northern Africa,45428
2016,Northern Europe,Southern Asia,78525
2016,Northern Europe,Middle Africa,4758
2016,Northern Europe,Southern Europe,6202
2016,Northern Europe,Western Asia,182861
2016,Northern Europe,Eastern Africa,119247
2016,Northern Europe,Western Africa,7061
2016,Northern Europe,Eastern Europe,7986
2016,Northern Europe,Eastern Asia,3968
2016,Northern Europe,Northern Africa,14589
2016,Northern Europe,Central America,233
2016,Northern Europe,Central Asia,2136
2016,Northern Europe,South-eastern Asia,2338
2016,Northern Europe,South America,359
2016,Caribbean,South America,21
2016,Caribbean,Eastern Europe,3
2016,Northern Africa,Southern Asia,38
2016,Northern Africa,Eastern Africa,114062
2016,Northern Africa,Middle Africa,10815
2016,Northern Africa,Western Africa,655
2016,Northern Africa,Northern Africa,104587
2016,Northern Africa,Western Asia,214050
2016,Northern Africa,South-eastern Asia,3
2016,Northern Africa,Eastern Europe,16
2016,Northern Africa,Southern Europe,2
2016,Northern Africa,Central Asia,17
2016,Southern Europe,Eastern Africa,30885
2016,Southern Europe,Western Africa,55734
2016,Southern Europe,Caribbean,1145
2016,Southern Europe,Central America,420
2016,Southern Europe,South-eastern Asia,116
2016,Eastern Africa,Caribbean,4
2016,Northern Europe,Caribbean,612
2016,Northern Europe,Melanesia,10
2016,Northern Europe,Northern America,77
2016,Melanesia,Southern Asia,120
2016,Melanesia,Eastern Africa,12
2016,Melanesia,Western Africa,2
2016,Micronesia,Southern Asia,319
2016,Northern Europe,Australia and New Zealand,9
2016,Northern Europe,Southern Africa,328
2016,Northern Europe,Polynesia,2
2016,Northern Europe,Western Europe,17
2016,Northern Europe,Northern Europe,29
2016,Western Africa,Central Asia,11
2016,Southern Europe,Northern America,7
2016,Southern Europe,Southern Africa,19
2016,Eastern Asia,Northern Africa,53
2016,Eastern Asia,Northern Europe,2
2016,Eastern Asia,Eastern Europe,23
2016,Eastern Europe,Northern America,7
2016,South-eastern Asia,Southern Asia,9739
2016,South-eastern Asia,Western Asia,3124
2016,South-eastern Asia,Eastern Asia,202
2016,South-eastern Asia,Middle Africa,43
2016,South-eastern Asia,Northern Africa,305
2016,South-eastern Asia,Eastern Africa,1611
2016,South-eastern Asia,Western Africa,73
2016,South-eastern Asia,South-eastern Asia,191894
2016,Southern Asia,Middle Africa,56
2016,Southern Asia,Southern Europe,1
2016,Southern Asia,Eastern Asia,123607
2016,Southern Asia,Central Asia,14
2016,Western Asia,South America,2
2016,Southern Europe,Australia and New Zealand,1
2016,Southern Europe,Micronesia,2
2016,Eastern Asia,Eastern Asia,107
2016,Central Asia,Southern Asia,3611
2016,Central Asia,Eastern Asia,6
2016,Central Asia,Northern Africa,2
2016,Central Asia,Eastern Africa,1
2016,Central Asia,Western Asia,98
2016,Central Asia,Central Asia,40
2016,Eastern Africa,Eastern Asia,3
2016,Central Asia,Eastern Europe,17
2016,Eastern Asia,Central Asia,13
2016,Eastern Asia,Southern Africa,1
2016,Northern Africa,Eastern Asia,1
2016,Central America,Middle Africa,125
2016,Central America,Southern Europe,18
2016,Central America,Eastern Asia,7
2016,Central America,South-eastern Asia,1
2016,Central America,Northern America,2
2016,Central America,Southern Africa,1
2016,Western Africa,Eastern Europe,3
2016,Eastern Africa,South America,2
2016,South-eastern Asia,Melanesia,1
2016,South-eastern Asia,Eastern Europe,10
2016,South-eastern Asia,Northern America,1
2016,Southern Africa,Eastern Europe,23
2016,Micronesia,Northern Africa,14
2016,Micronesia,Eastern Africa,62
2016,Micronesia,South-eastern Asia,7
2016,Micronesia,Western Asia,31
2016,Southern Asia,Eastern Europe,7
2016,Central America,Northern Europe,1
2016,South America,Western Europe,2
2016,Melanesia,South America,1
2016,Melanesia,South-eastern Asia,9368
2016,Melanesia,Western Asia,10
2016,Melanesia,Northern Africa,19
2016,Eastern Europe,Northern Europe,10
2016,Eastern Africa,Northern America,3
2016,Southern Africa,Southern Asia,377
2016,Western Africa,Southern Europe,1
2016,South-eastern Asia,Central Asia,1
